2,15,12,11.0774796286,0.813335657946,1.93405022573,135.434782609,38.727392942,2.33516319428
2,16,20,10.8714270158,0.506547369468,2.29438170217,96.7391304348,23.1539599229,2.23456940441
2,17,30,10.8900230833,0.59182699632,1.75200170253,92.3913043478,24.7100386754,1.91789680989
2,18,33,10.8573836928,0.597013870635,4.13364565273,115.869565217,80.0496065481,4.61127106928
2,19,2,11.1785148739,0.417121385521,2.09142132538,84.5652173913,18.0526430365,2.23982618649
2,20,7,11.208370644,0.387093798786,1.91728940253,166.304347826,16.4988399661,1.8973665961
2,21,17,10.7821293469,0.393049596124,2.83567470915,155.434782609,39.72495228,1.77306147814
2,22,34,10.9697792637,0.487953667524,3.56639675116,109.347826087,25.1648628322,1.76229158819
2,23,14,10.4182198583,0.461450427678,2.19515043002,72.8260869565,13.1732673109,2.11231475835
2,24,32,10.5508955405,0.821217465244,2.6902258755,92.8260869565,26.6957937965,3.07815956588
2,25,8,10.9515394243,0.42302246282,1.84317761848,85.8695652174,17.9159980679,2.28117713915
2,26,26,10.6167574598,0.594374935522,1.92550574354,74.1304347826,20.8333018273,1.96174209715
2,27,27,10.4253706038,0.659695653723,1.8859456226,63.2608695652,13.0724316334,1.66297526309
2,28,2,10.1954161362,0.9289235043,1.39233078351,49.347826087,10.5608328709,4.32278159036
2,29,22,10.3624093187,0.576836872581,2.24796575611,57.1739130435,21.0499451077,2.74708967937
2,30,2,10.8170631289,0.608245745201,3.03709658662,87.1739130435,20.6327139438,1.55936408226
2,31,22,10.5734007649,0.837492003494,2.04627100696,82.8260869565,15.3102755319,2.10145878671
2,32,28,10.3650115107,0.440581209423,1.94211971592,112.826086957,15.868076166,1.75358919792
2,33,17,10.4331046783,0.345437579222,1.71403762722,109.782608696,17.9054437235,1.94257172471
2,34,12,10.5696933363,0.422819144249,1.40049422348,121.086956522,29.597169435,1.89501082679
2,35,29,10.5025507076,0.672578134034,2.64513605442,113.260869565,10.8956209445,1.99521721117
2,36,2,10.15722354,0.691204361311,1.96857766339,76.7391304348,19.4829186977,2.47708622686
2,37,22,11.2748051646,0.330728307289,2.54314820357,170.217391304,49.5079761002,2.12526141427
3,0,28,10.8795797892,0.572900134079,2.86195147872,205.0,39.4277244404,1.77540045726
3,1,17,10.9399324836,0.684434686884,2.10083617575,120.454545455,29.6536480551,1.83941801845
3,2,19,10.9767300799,0.827977313952,1.65719561325,98.6363636364,34.3174292512,2.22521435987
3,3,2,11.3198374279,0.460932479219,3.06078500323,106.363636364,23.7975274777,2.0437570114
3,4,28,10.3987187763,0.517083196203,2.29000763196,103.636363636,16.5955784214,2.49244921227
3,5,2,10.0232153461,0.52005127048,2.20461981656,74.0909090909,8.99954085147,2.12132034356
3,6,20,10.3556591776,0.549642930388,2.23650638821,111.363636364,17.4630661021,1.50967969826
3,7,33,10.2244528091,0.621383842164,2.66012072142,110.0,16.1667447671,2.16493799489
3,8,29,10.4397454861,0.319145026036,2.55075085435,110.909090909,13.704375847,2.62026460089
3,9,2,10.5772206568,0.610710308781,2.16078732156,73.1818181818,17.7447466327,1.79310431852
3,10,22,10.9062234719,0.491228532906,2.53708828584,104.090909091,17.2966341731,1.78700032617
3,11,16,10.7052566337,0.724121558896,1.79870265596,106.363636364,32.5150950323,1.88723533801
3,12,22,10.4079690921,0.594284221278,2.01895170812,102.727272727,23.5356244836,2.02787365003
3,13,6,10.1292082736,0.75483515991,1.85265370538,68.6363636364,16.663911618,2.18217890236
3,14,16,9.78920479874,0.604559369035,2.05342564019,70.4545454545,13.0479091767,1.95085244002
3,15,20,10.3770872993,0.594912471251,1.60642499256,90.4545454545,14.3739893644,3.16227766017
3,16,8,9.92027960191,0.551234319958,2.17080288989,73.1818181818,14.6586504515,1.92253838613
3,17,16,10.3791219167,0.836503450727,1.63024089844,57.2727272727,9.96896009066,1.77824693509
3,18,23,10.2353515371,0.60391636652,2.43572723265,89.5454545455,19.4766229869,3.36067220167
3,19,9,9.82414087344,0.667818152221,3.18678623482,54.5454545455,10.6503404671,2.8594903185
3,20,10,9.69634900962,0.430427476177,3.22475190558,61.8181818182,11.4361323867,1.47061797201
3,21,27,9.92905371465,0.453121058925,2.62874611866,65.0,7.38548945876,2.70801280155
3,22,19,10.8987456118,0.535530006465,2.16031039151,121.818181818,22.8406264116,2.76620338878
3,23,0,11.0536058667,0.431344304884,2.33861094536,116.818181818,17.4867127833,1.81956335719
3,24,22,10.7012691312,0.580170323754,2.31979546767,71.8181818182,15.7786863252,2.10295188699
3,25,13,10.6790179975,0.49953700404,2.14999861838,74.5454545455,13.9731146809,2.17951016292
3,26,2,10.0290984721,0.614089570972,2.13843864673,61.8181818182,9.23745519677,2.50954593966
3,27,8,10.2175428016,0.426188376249,1.93294367418,63.1818181818,7.76727613211,2.34082294392
3,28,2,10.4749189109,0.613409334227,3.64057815536,73.1818181818,24.7966939945,3.29956008798
3,29,22,10.3727428661,0.513107089475,2.7932574441,81.8181818182,12.9286024121,1.30085072478
3,30,28,10.6852085054,0.493801831662,2.21418401846,123.636363636,35.2001361755,2.02736818993
3,31,31,10.5703944712,0.545034512886,1.54765386888,85.0,26.7989144963,2.98519553883
3,32,27,10.3081255916,0.577713065306,1.81101933133,80.0,26.2418818616,2.47695650575
3,33,33,10.9068021376,0.427130324183,2.318726402,112.272727273,37.8011325205,2.45302895824
3,34,12,10.3749604434,0.740150896907,1.56140759271,81.3636363636,28.0495429464,2.62522508039
3,35,15,10.1836469679,0.698858069182,2.03447904689,106.818181818,32.1412173267,1.81019335984
3,36,24,10.3544321786,0.510086612836,2.07707920543,92.2727272727,37.3170468214,3.02079833023
3,37,20,10.6213484213,0.540439956568,2.83634261458,116.363636364,26.6791465288,1.82301047689
3,38,16,10.1193646657,0.774987934423,1.7565514327,77.2727272727,14.7499824905,1.87981733165
3,39,28,10.5181279771,0.618077437686,1.44988569928,88.6363636364,16.934487282,2.14731250838
3,40,30,9.90385034868,0.435365890186,3.2211030636,75.9090909091,11.2448335244,1.85943979195
3,41,16,9.96620907411,0.575782679016,2.329656603,71.8181818182,14.8893994129,2.90017192665
3,42,19,10.5489460104,0.594657941497,1.43119103148,70.4545454545,25.7129738613,2.89913780286
3,43,2,10.9035958451,0.66318240626,2.31943545149,85.4545454545,17.7039473583,2.28505793854
3,44,26,10.7937887876,0.727184110998,2.10841875765,95.0,12.4316312102,1.60879933308
3,45,27,10.2596241018,0.424153709183,2.76523044869,89.0909090909,11.5440228175,2.24437280823
3,46,24,11.6555824822,0.570781622424,2.50887486131,172.272727273,43.6079452917,2.81433284477
3,47,7,11.6202104167,0.463324951506,1.87418596456,280.454545455,57.661021396,1.98653183333
